customer_id,for_month,mrr,last_yr,last_mrr,sig_exp_90,partner_flag,logins,running_experiment_days,utilization,churn_dollars,churned
A775,12/1/2016,1750,12/1/2015,1417,1,0,0,0,0,0,1
A776,4/1/2016,4627,4/1/2015,4627,1,0,0,83,110,0,0
A777,12/1/2016,3009,12/1/2015,2682,0,0,0,0,0,0,1
A778,12/1/2015,2500,12/1/2014,2500,1,0,0,725,32902,0,0
A779,8/1/2016,2466,8/1/2015,71,1,0,42,360,155567,0,0
A780,7/1/2016,2700,7/1/2015,2700,1,0,0,330,3241,0,0
A781,3/1/2016,2700,3/1/2015,2700,0,0,0,17,17,0,0
A782,12/1/2016,3978,12/1/2015,3840,0,0,0,0,0,0,1
A783,12/1/2016,2583,12/1/2015,2583,1,0,275,0,0,0,1
A784,12/1/2016,1035,12/1/2015,1035,0,0,0,0,0,0,1
A785,3/1/2015,3000,3/1/2014,0,0,0,0,27,0,,0
A786,12/1/2016,1000,12/1/2015,1001,0,0,0,0,0,-1,1
A787,7/1/2015,0,7/1/2014,2950,0,0,0,0,0,-2950,0
A788,4/1/2014,1200,,0,0,0,0,0,0,,0
A789,6/1/2014,3622,,0,0,0,0,0,0,,0
A790,12/1/2016,2524,12/1/2015,2755,1,1,1825,0,0,-231,1
A791,12/1/2016,5549,,0,1,1,247,0,0,,1
A792,4/1/2014,3622,,0,0,0,0,0,0,,0
A793,4/1/2015,10250,,0,0,0,0,56,60,,0
A794,8/1/2014,1750,,0,0,0,0,0,0,,0
A795,12/1/2016,2500,12/1/2015,79,1,1,1072,0,0,0,1
A796,12/1/2016,2824,12/1/2015,2824,0,1,0,0,0,0,1
A797,12/1/2016,5417,12/1/2015,399,1,1,60,0,0,0,1
A798,6/1/2016,4165,6/1/2015,4165,0,0,0,0,0,0,0
A799,12/1/2016,4722,12/1/2015,4722,1,1,0,0,0,0,1
A800,12/1/2016,2136,12/1/2015,2305,1,1,120,0,0,-169,1
A801,12/1/2016,12912,12/1/2015,3425,1,1,330,0,0,0,1
A802,8/1/2015,2824,8/1/2014,2824,0,0,0,7,3,0,0
A803,12/1/2016,3975,12/1/2015,3975,1,0,96,0,0,0,1
A804,2/1/2016,2540,2/1/2015,2665,1,0,0,69,0,-125,0
A805,12/1/2016,3584,12/1/2015,1500,1,1,264,0,0,0,1
A806,12/1/2016,2260,12/1/2015,2723,0,0,30,0,0,-463,1
A807,12/1/2016,2149,12/1/2015,2606,1,1,60,0,0,-457,1
A808,6/1/2016,3628,6/1/2015,3805,0,0,10,12,6,-177,0
A809,10/1/2016,1250,10/1/2015,1250,0,0,0,0,0,0,0
A810,12/1/2016,2887,,0,1,0,36,0,0,,1
A811,12/1/2016,7307,12/1/2015,4643,1,0,936,0,0,0,1
A812,4/1/2014,3076,,0,0,0,0,0,0,,0
A813,6/1/2016,15000,6/1/2015,15000,1,1,285,10415,833580,0,0
A814,12/1/2016,2824,12/1/2015,2824,1,1,144,0,0,0,1
A815,12/1/2016,2650,12/1/2015,2650,1,0,120,0,0,0,1
A816,12/1/2016,2926,12/1/2015,3251,0,1,20,0,0,-325,1
A817,12/1/2016,5098,12/1/2015,363,1,1,616,0,0,0,1
A818,12/1/2016,7473,12/1/2015,0,1,1,765,0,0,,1
A819,8/1/2016,2637,8/1/2015,19,1,1,105,230,102226,0,0
A820,1/1/2016,3000,1/1/2015,3000,1,0,2,127,8202,0,0
A821,12/1/2016,2350,12/1/2015,2350,0,0,0,0,0,0,1
A822,8/1/2016,2500,,0,0,0,0,0,0,,0
A823,12/1/2016,7083,12/1/2015,7083,1,0,0,0,0,0,1
A824,3/1/2016,2428,,0,1,0,5,509,86384,,0
A825,12/1/2016,3990,12/1/2015,3800,0,0,48,0,0,0,1
A826,4/1/2015,3291,4/1/2014,89,0,0,0,703,622490,0,0
A827,12/1/2016,5000,12/1/2015,8000,1,1,24,0,0,-3000,1
A828,12/1/2016,1120,12/1/2015,1407,0,0,0,0,0,-287,1
A829,12/1/2016,3328,12/1/2015,2000,1,0,528,0,0,0,1
A830,12/1/2016,3000,12/1/2015,3000,1,0,132,0,0,0,1
A831,12/1/2016,3000,12/1/2015,2951,0,1,0,0,0,0,1
A832,2/1/2016,3124,2/1/2015,3124,1,0,15,413,46394,0,0
A833,12/1/2016,3000,12/1/2015,3000,1,0,75,0,0,0,1
A834,6/1/2015,4000,6/1/2014,4000,0,0,0,53,133,0,0
A835,12/1/2016,2851,12/1/2015,2910,1,1,308,0,0,-59,1
A836,12/1/2016,6914,12/1/2015,6414,1,0,60,0,0,0,1
A837,12/1/2016,4571,12/1/2015,399,1,0,432,0,0,0,1
A838,2/1/2015,1500,,0,0,0,0,0,0,,0
A839,12/1/2016,3000,12/1/2015,0,0,0,0,0,0,,1
A840,7/1/2016,4060,7/1/2015,2500,0,1,0,88,28220,0,0
A841,12/1/2016,1050,12/1/2015,0,1,0,198,0,0,,1
A842,12/1/2016,2139,12/1/2015,71,0,0,0,0,0,0,1
A843,12/1/2016,1850,12/1/2015,399,1,0,731,0,0,0,1
A844,12/1/2016,2500,12/1/2015,2500,0,0,154,0,0,0,1
A845,8/1/2015,3666,8/1/2014,4167,0,0,0,110,746860,-501,0
A846,3/1/2016,5417,3/1/2015,5417,1,0,96,536,536474,0,0
A847,12/1/2016,2500,12/1/2015,2500,1,0,0,0,0,0,1
A848,9/1/2014,1875,,0,0,0,0,0,0,,0
A849,2/1/2015,2886,,0,0,0,0,0,0,,0
A850,7/1/2016,1000,7/1/2015,0,1,0,0,322,4281,,0
A851,12/1/2016,1350,12/1/2015,1350,0,0,0,0,0,0,1
A852,3/1/2015,1665,3/1/2014,1665,0,0,0,41,0,0,0
A853,8/1/2016,6500,8/1/2015,6500,1,0,150,255,192644,0,0
A854,6/1/2016,3518,6/1/2015,3518,0,0,0,23,15,0,0
A855,10/1/2015,1000,10/1/2014,1000,0,0,0,6,0,0,0
A856,12/1/2016,2000,12/1/2015,3500,1,0,0,0,0,-1500,1
A857,12/1/2016,1000,12/1/2015,79,1,0,72,0,0,0,1
A858,9/1/2014,5000,,0,0,0,0,0,0,,0
A859,12/1/2016,25000,12/1/2015,25000,0,1,1200,0,0,0,1
A860,6/1/2016,10000,6/1/2015,10000,0,0,15,124,3749168,0,0
A861,12/1/2016,2500,12/1/2015,2500,1,0,228,0,0,0,1
A862,12/1/2016,714,12/1/2015,3293,1,1,1127,0,0,-2579,1
A863,12/1/2016,2000,12/1/2015,2000,1,0,24,0,0,0,1
A864,12/1/2016,1442,,0,0,0,0,0,0,,1
A865,12/1/2016,4368,12/1/2015,4368,1,0,600,0,0,0,1
A866,12/1/2016,6203,12/1/2015,5833,1,0,444,0,0,0,1
A867,12/1/2016,9167,12/1/2015,2000,1,0,0,0,0,0,1
A868,3/1/2015,2824,,0,0,0,0,3,1,,0
A869,12/1/2016,4166,12/1/2015,4166,0,0,228,0,0,0,1
A870,12/1/2016,4914,12/1/2015,4901,1,0,1170,0,0,0,1
A871,12/1/2016,2831,12/1/2015,2850,1,1,312,0,0,-19,1
A872,12/1/2016,3500,12/1/2015,3500,1,1,156,0,0,0,1
A873,12/1/2016,3700,12/1/2015,3700,1,1,715,0,0,0,1
A874,12/1/2016,2824,12/1/2015,2824,1,0,324,0,0,0,1
A875,3/1/2016,2985,3/1/2015,2985,0,0,0,13,1,0,0
A876,12/1/2016,2657,12/1/2015,0,0,0,48,0,0,,1
A877,3/1/2016,2952,3/1/2015,3330,1,1,0,52,99472,-378,0
A878,3/1/2016,1950,3/1/2015,1950,0,0,2,35,16,0,0
A879,12/1/2016,2757,12/1/2015,3225,1,0,1404,0,0,-468,1
A880,9/1/2016,2850,9/1/2015,2850,0,0,0,1,1,0,0
A881,12/1/2016,3400,12/1/2015,3000,1,0,117,0,0,0,1
A882,12/1/2016,4530,12/1/2015,0,1,1,90,0,0,,1
A883,3/1/2015,2000,,0,0,0,0,0,0,,0
A884,12/1/2016,4648,12/1/2015,6280,1,0,1311,0,0,-1632,1
A885,6/1/2016,2500,6/1/2015,2500,1,0,52,146,70,0,0
A886,12/1/2016,3333,12/1/2015,0,0,0,0,0,0,,1
A887,12/1/2015,2798,,0,1,1,0,0,0,,0
A888,3/1/2016,1500,3/1/2015,1500,0,0,0,5,3,0,0
A889,12/1/2016,3301,12/1/2015,3082,1,0,456,0,0,0,1
A890,12/1/2016,2500,12/1/2015,2500,0,0,0,0,0,0,1
A891,12/1/2016,2500,12/1/2015,2500,1,0,60,0,0,0,1
A892,12/1/2016,6640,12/1/2015,4663,1,1,392,0,0,0,1
A893,12/1/2016,4950,12/1/2015,4869,1,0,216,0,0,0,1
A894,8/1/2014,1500,,0,0,0,0,0,0,,0
A895,8/1/2015,3508,,0,0,0,0,0,0,,0
A896,7/1/2015,0,7/1/2014,3587,0,0,0,10,0,-3587,0
A897,8/1/2016,7083,8/1/2015,10000,1,0,26,57,51,-2917,0
A898,12/1/2016,835,12/1/2015,776,1,0,48,0,0,0,1
A899,12/1/2016,5000,12/1/2015,5000,1,0,288,0,0,0,1
A900,12/1/2016,1000,12/1/2015,1000,0,0,0,0,0,0,1
A901,6/1/2015,2544,6/1/2014,3176,0,1,0,1,0,-632,0
A902,11/1/2016,667,11/1/2015,667,0,0,0,1542,332904,0,1
A903,12/1/2016,800,12/1/2015,800,1,0,336,0,0,0,1
A904,9/1/2016,3200,9/1/2015,3200,0,1,6,54,36058,0,0
A905,12/1/2016,3395,12/1/2015,3384,1,1,432,0,0,0,1
A906,12/1/2016,8800,12/1/2015,6000,1,0,144,0,0,0,1
A907,12/1/2016,2824,12/1/2015,2824,0,1,0,0,0,0,1
A908,12/1/2016,1000,12/1/2015,0,0,0,54,0,0,,1
A909,12/1/2016,4000,12/1/2015,4000,1,0,0,0,0,0,1
A910,10/1/2014,1500,,0,0,0,0,0,524,,0
A911,12/1/2016,3363,12/1/2015,3178,1,1,77,0,0,0,1
A912,12/1/2016,3206,12/1/2015,3320,1,0,216,0,0,-114,1
A913,12/1/2016,4627,12/1/2015,4627,1,0,1728,0,0,0,1
A914,12/1/2016,2625,12/1/2015,2625,1,0,576,0,0,0,1
A915,12/1/2016,3246,12/1/2015,3246,0,0,90,0,0,0,1
A916,12/1/2016,2500,12/1/2015,2500,1,0,33,0,0,0,1
A917,6/1/2016,1992,6/1/2015,326,1,0,65,67,7619,0,0
A918,12/1/2016,3863,12/1/2015,3863,1,0,110,0,0,0,1
A919,11/1/2016,1700,11/1/2015,1700,1,0,247,1311,2227703,0,1
A920,3/1/2015,3000,,0,0,0,0,0,0,,0
A921,12/1/2016,2500,12/1/2015,2500,1,1,16,0,0,0,1
A922,6/1/2016,2824,6/1/2015,2824,0,0,36,240,645651,0,0
A923,12/1/2016,5000,12/1/2015,5000,1,0,143,0,0,0,1
A924,7/1/2016,786,7/1/2015,0,0,0,0,0,0,,0
A925,12/1/2016,2300,12/1/2015,2300,1,0,60,0,0,0,1
A926,10/1/2014,1500,,0,0,0,0,0,0,,0
A927,5/1/2015,1500,,0,0,0,0,0,0,,0
A928,6/1/2014,2229,,0,0,0,0,0,0,,0
A929,12/1/2016,1847,12/1/2015,1835,1,0,576,0,0,0,1
A930,12/1/2016,3333,12/1/2015,3333,0,1,0,0,0,0,1
A931,12/1/2016,2756,12/1/2015,2835,1,0,660,0,0,-79,1
A932,11/1/2016,1000,11/1/2015,71,0,0,15,0,0,0,1
A933,12/1/2016,3600,12/1/2015,3600,0,0,36,0,0,0,1
A934,12/1/2016,2824,12/1/2015,2824,1,0,0,0,0,0,1
A935,12/1/2016,2283,12/1/2015,0,0,0,12,0,0,,1
A936,12/1/2015,3629,,0,1,0,6,341,1678440,,0
A937,8/1/2016,4200,8/1/2015,4200,1,1,0,146,18,0,0
A938,2/1/2016,1200,2/1/2015,399,1,0,0,1,1,0,0
A939,12/1/2016,7167,12/1/2015,5000,1,0,264,0,0,0,1
A940,7/1/2015,1500,7/1/2014,399,0,0,0,82,39456,0,0
A941,8/1/2016,3462,,0,1,0,70,316,261267,,0
A942,9/1/2015,3153,,0,0,0,0,76,9197,,0
A943,12/1/2016,1344,12/1/2015,1423,0,0,48,0,0,-79,1
A944,12/1/2016,2377,,0,1,0,13,0,0,,1
A945,12/1/2016,2183,12/1/2015,2083,1,0,12,0,0,0,1
A946,12/1/2016,1000,12/1/2015,19,0,0,340,0,0,0,1
A947,12/1/2016,5144,12/1/2015,3386,1,1,180,0,0,0,1
A948,12/1/2016,5220,12/1/2015,5220,0,0,36,0,0,0,1
A949,12/1/2016,2500,12/1/2015,399,1,0,0,0,0,0,1
A950,12/1/2016,1200,12/1/2015,1200,0,0,312,0,0,0,1
A951,9/1/2016,3140,9/1/2015,3150,0,0,49,83,57,-10,0
A952,12/1/2016,1650,,0,0,1,30,0,0,,1
A953,5/1/2016,0,5/1/2015,3457,0,1,0,5,0,-3457,0
A954,12/1/2016,2333,12/1/2015,2500,0,0,72,0,0,-167,1
A955,4/1/2016,2000,4/1/2015,2000,0,0,0,0,0,0,0
A956,11/1/2016,1118,11/1/2015,0,0,0,100,195,63817,,1
A957,12/1/2016,3500,12/1/2015,3500,1,0,13,0,0,0,1
A958,12/1/2016,4675,12/1/2015,4079,0,0,418,0,0,0,1
A959,12/1/2016,1615,12/1/2015,1615,1,1,12,0,0,0,1
A960,12/1/2016,2000,12/1/2015,2000,1,1,325,0,0,0,1
A961,12/1/2016,3429,12/1/2015,5400,0,1,24,0,0,-1971,1
A962,12/1/2016,2325,12/1/2015,2239,1,1,169,0,0,0,1
A963,12/1/2016,3300,12/1/2015,3300,0,1,30,0,0,0,1
A964,4/1/2016,1000,,0,0,1,0,0,0,,0
A965,12/1/2016,16321,12/1/2015,5799,1,1,207,0,0,0,1
A966,12/1/2016,4029,12/1/2015,4029,1,0,0,0,0,0,1
A967,12/1/2016,2000,12/1/2015,4000,1,0,420,0,0,-2000,1
A968,7/1/2015,1500,7/1/2014,1500,0,0,0,0,0,0,0
A969,12/1/2016,525,12/1/2015,3286,1,0,176,0,0,-2761,1
A970,7/1/2015,3000,,0,0,0,0,71,165455,,0
A971,12/1/2016,1050,12/1/2015,1050,0,0,336,0,0,0,1
A972,12/1/2016,2800,12/1/2015,2800,0,0,0,0,0,0,1
A973,12/1/2016,7250,12/1/2015,7250,0,1,126,0,0,0,1
A974,12/1/2016,1500,12/1/2015,1500,0,0,0,0,0,0,1
A975,12/1/2016,2525,12/1/2015,2525,0,1,300,0,0,0,1
A976,12/1/2016,3045,12/1/2015,2900,1,0,48,0,0,0,1
A977,12/1/2016,2000,12/1/2015,1332,1,1,210,0,0,0,1
A978,12/1/2016,3000,12/1/2015,3000,0,0,0,0,0,0,1
A979,12/1/2016,2343,12/1/2015,2697,1,0,168,0,0,-354,1
A980,12/1/2016,2000,12/1/2015,79,1,0,187,0,0,0,1
A981,12/1/2016,2275,12/1/2015,1275,0,0,24,0,0,0,1
A982,12/1/2016,4346,12/1/2015,5846,1,0,1245,0,0,-1500,1
A983,3/1/2015,3000,,0,0,1,0,319,0,,0
A984,12/1/2016,6528,12/1/2015,6528,1,1,1152,0,0,0,1
A985,12/1/2016,5276,12/1/2015,5276,0,0,0,0,0,0,1
A986,12/1/2016,2550,12/1/2015,2550,0,0,132,0,0,0,1
A987,12/1/2016,1510,12/1/2015,1500,1,1,85,0,0,0,1
A988,8/1/2015,3600,8/1/2014,3600,0,0,0,0,0,0,0
A989,12/1/2016,3410,,0,1,0,0,0,0,,1
A990,10/1/2016,2170,10/1/2015,1046,1,0,70,50,4512,0,0
A991,12/1/2016,2579,12/1/2015,3212,1,0,24,0,0,-633,1
A992,12/1/2015,2824,12/1/2014,2824,1,1,0,16,11,0,0
A993,4/1/2015,3919,,0,0,0,9,957,1467,,0
A994,12/1/2016,2271,,0,1,0,84,0,0,,1
A995,7/1/2015,2500,,0,0,0,0,401,65552,,0
A996,12/1/2016,3000,12/1/2015,3000,1,1,105,0,0,0,1
A997,12/1/2016,4637,12/1/2015,5547,0,1,144,0,0,-910,1
A998,12/1/2016,2134,12/1/2015,382,1,0,48,0,0,0,1
A999,12/1/2016,1968,12/1/2015,0,1,0,48,0,0,,1
A1000,12/1/2016,3349,12/1/2015,3419,0,0,0,0,0,-70,1
A1001,12/1/2016,2547,12/1/2015,2542,1,0,77,0,0,0,1
A1002,12/1/2016,10947,12/1/2015,10484,1,1,2200,0,0,0,1
A1003,6/1/2015,3300,,0,0,0,0,75,8900,,0
A1004,7/1/2016,3490,7/1/2015,0,0,1,21,98,87831,,0
A1005,6/1/2016,2297,6/1/2015,2325,0,0,72,85,32974,-28,0
A1006,12/1/2016,3500,12/1/2015,3500,0,0,0,0,0,0,1
A1007,12/1/2016,2812,12/1/2015,2807,1,0,44,0,0,0,1
A1008,7/1/2016,3000,7/1/2015,3000,1,1,21,180,82212,0,0
A1009,12/1/2016,4500,12/1/2015,5324,1,1,112,0,0,-824,1
A1010,8/1/2015,2807,8/1/2014,1026,0,0,20,763,0,0,0
A1011,7/1/2016,728,7/1/2015,359,0,0,6,2,2,0,0
A1012,12/1/2016,4000,12/1/2015,4000,1,0,168,0,0,0,1
A1013,12/1/2016,2376,12/1/2015,380,1,1,187,0,0,0,1
A1014,12/1/2016,1000,12/1/2015,399,1,0,27,0,0,0,1
A1015,12/1/2016,3899,12/1/2015,4019,1,1,540,0,0,-120,1
A1016,7/1/2015,5000,,0,0,0,0,220,3311,,0
A1017,6/1/2016,3000,6/1/2015,3000,0,1,24,166,45679,0,0
A1018,12/1/2016,3000,12/1/2015,3000,0,1,0,0,0,0,1
A1019,12/1/2016,4565,12/1/2015,3664,1,0,341,0,0,0,1
A1020,12/1/2016,10080,12/1/2015,10080,1,0,144,0,0,0,1
A1021,2/1/2016,2502,2/1/2015,0,1,1,0,97,351816,,0
A1022,12/1/2016,3050,12/1/2015,1500,1,0,108,0,0,0,1
A1023,12/1/2016,2198,12/1/2015,2641,1,1,273,0,0,-443,1
A1024,12/1/2016,7639,12/1/2015,0,1,0,297,0,0,,1
A1025,10/1/2015,3131,10/1/2014,414,0,1,0,575,1105632,0,0
A1026,12/1/2016,2000,12/1/2015,2000,0,0,36,0,0,0,1
A1027,12/1/2016,1200,12/1/2015,1200,1,1,96,0,0,0,1
A1028,10/1/2016,1042,10/1/2015,0,0,0,132,81,126038,,0
A1029,8/1/2016,2625,8/1/2015,2500,0,0,12,0,0,0,0
A1030,6/1/2016,1979,6/1/2015,1899,1,0,60,85,6750,0,0
A1031,6/1/2015,3611,,0,0,0,0,27,5,,0
A1032,12/1/2016,1000,12/1/2015,1000,1,0,48,0,0,0,1
A1033,12/1/2016,1633,12/1/2015,0,1,1,36,0,0,,1
A1034,9/1/2015,4021,,0,0,0,0,103,72,,0
A1035,12/1/2016,1208,12/1/2015,1208,0,1,225,0,0,0,1
A1036,10/1/2015,3333,10/1/2014,3333,0,0,0,0,0,0,0
A1037,12/1/2016,9500,12/1/2015,10000,1,0,209,0,0,-500,1
A1038,12/1/2016,2741,12/1/2015,2741,1,0,24,0,0,0,1
A1039,12/1/2016,4975,12/1/2015,4855,1,1,1520,0,0,0,1
A1040,5/1/2016,1500,,0,1,0,0,66,0,,0
A1041,7/1/2016,1250,7/1/2015,2500,0,0,0,189,11275,-1250,0
A1042,12/1/2016,1442,12/1/2015,0,1,1,12,0,0,,1
A1043,12/1/2016,9375,12/1/2015,9375,1,1,1040,0,0,0,1
A1044,12/1/2016,3358,12/1/2015,2866,1,1,378,0,0,0,1
A1045,12/1/2016,1650,12/1/2015,1651,1,0,342,0,0,-1,1
A1046,9/1/2015,4000,,0,0,0,0,33,30162,,0
A1047,12/1/2016,2950,12/1/2015,2950,1,0,24,0,0,0,1
A1048,12/1/2016,3620,12/1/2015,4227,0,0,120,0,0,-607,1
A1049,12/1/2016,3000,12/1/2015,3000,0,0,180,0,0,0,1
A1050,12/1/2016,1016,12/1/2015,1016,0,0,12,0,0,0,1
A1051,12/1/2016,4565,12/1/2015,5464,1,0,432,0,0,-899,1
A1052,12/1/2016,2500,12/1/2015,2500,1,0,110,0,0,0,1
A1053,12/1/2016,4048,12/1/2015,4048,0,0,24,0,0,0,1
A1054,12/1/2016,9219,12/1/2015,5875,1,1,312,0,0,0,1
A1055,12/1/2016,1900,12/1/2015,0,0,0,24,0,0,,1
A1056,6/1/2016,3174,,0,0,0,0,0,0,,0
A1057,12/1/2016,3498,12/1/2015,399,0,0,0,0,0,0,1
A1058,10/1/2016,26,10/1/2015,2220,0,0,0,1,1,-2194,0
A1059,12/1/2016,15299,12/1/2015,4987,1,0,1485,0,0,0,1
A1060,12/1/2016,3000,12/1/2015,3000,1,0,55,0,0,0,1
A1061,12/1/2016,1062,12/1/2015,1062,0,0,0,0,0,0,1
A1062,12/1/2016,2083,12/1/2015,2083,0,0,72,0,0,0,1
A1063,12/1/2016,6000,12/1/2015,6000,1,0,0,0,0,0,1
A1064,12/1/2016,7744,12/1/2015,399,0,1,676,0,0,0,1
A1065,12/1/2016,2072,12/1/2015,79,1,1,360,0,0,0,1
A1066,12/1/2016,1750,12/1/2015,1750,1,1,0,0,0,0,1
A1067,12/1/2016,1020,12/1/2015,71,0,0,0,0,0,0,1
A1068,8/1/2016,6000,8/1/2015,6000,0,0,0,13,13,0,0
A1069,4/1/2016,2250,,0,1,0,24,624,130404,,0
A1070,12/1/2016,3842,12/1/2015,206,1,0,744,0,0,0,1
A1071,5/1/2016,3833,,0,0,0,78,6,3498,,0
A1072,12/1/2016,2125,,0,0,0,3,0,0,,1
A1073,11/1/2016,2350,11/1/2015,7254,0,0,60,177,10105,-4904,1
A1074,12/1/2016,5008,12/1/2015,0,1,0,144,0,0,,1
A1075,12/1/2016,5000,12/1/2015,5000,1,0,91,0,0,0,1
A1076,6/1/2016,2431,6/1/2015,2628,0,1,24,3,1,-197,0
A1077,12/1/2016,5000,12/1/2015,5000,1,0,0,0,0,0,1
A1078,12/1/2016,3810,12/1/2015,3138,0,1,1128,0,0,0,1
A1079,7/1/2016,3675,7/1/2015,3500,0,0,0,2,2,0,0
A1080,12/1/2016,1000,12/1/2015,1000,1,0,0,0,0,0,1
A1081,12/1/2016,4500,12/1/2015,4500,0,0,0,0,0,0,1
A1082,12/1/2016,3198,12/1/2015,3757,0,0,192,0,0,-559,1
A1083,9/1/2015,2500,,0,0,0,0,9,4,,0
A1084,11/1/2015,8085,11/1/2014,8085,0,0,0,37,3600,0,0
A1085,12/1/2016,2010,12/1/2015,399,1,0,36,0,0,0,1
A1086,12/1/2016,3000,12/1/2015,3000,1,0,374,0,0,0,1
A1087,12/1/2016,2494,12/1/2015,2489,1,0,22,0,0,0,1
A1088,9/1/2016,1050,9/1/2015,0,0,0,0,0,0,,0
A1089,8/1/2016,4583,8/1/2015,4583,1,0,49,179,155218,0,0
A1090,9/1/2016,4084,9/1/2015,3441,0,0,36,90,205,0,0
A1091,12/1/2016,2000,12/1/2015,2000,1,1,3600,0,0,0,1
A1092,12/1/2016,4500,12/1/2015,2475,1,0,690,0,0,0,1
A1093,12/1/2016,3067,12/1/2015,3704,1,0,144,0,0,-637,1
A1094,12/1/2016,3026,12/1/2015,4151,1,1,240,0,0,-1125,1
A1095,9/1/2016,3945,9/1/2015,365,1,0,1080,313,238447,0,0
A1096,12/1/2016,3500,12/1/2015,3500,1,0,912,0,0,0,1
A1097,5/1/2015,1539,,0,0,0,14,147,758,,0
A1098,1/1/2015,5000,,0,0,0,0,0,0,,0
A1099,12/1/2016,3754,12/1/2015,1500,1,1,112,0,0,0,1
A1100,12/1/2016,1000,12/1/2015,0,0,0,60,0,0,,1
A1101,12/1/2016,2204,12/1/2015,2611,1,1,480,0,0,-407,1
A1102,9/1/2015,2850,,0,0,0,0,0,0,,0
A1103,12/1/2016,3113,12/1/2015,3170,1,0,168,0,0,-57,1
A1104,12/1/2016,4695,12/1/2015,4695,1,0,240,0,0,0,1
A1105,12/1/2016,1900,12/1/2015,2092,1,0,120,0,0,-192,1
A1106,9/1/2015,4162,,0,0,0,0,428,73533,,0
A1107,12/1/2016,23000,,0,1,0,494,0,0,,1
A1108,12/1/2016,2695,12/1/2015,2695,1,0,0,0,0,0,1
A1109,12/1/2016,3735,12/1/2015,399,1,0,660,0,0,0,1
A1110,12/1/2016,1721,12/1/2015,1200,1,0,180,0,0,0,1
A1111,12/1/2016,1250,12/1/2015,19,0,1,297,0,0,0,1
A1112,4/1/2016,2750,4/1/2015,2750,1,0,33,278,169485,0,0
A1113,12/1/2016,1000,12/1/2015,1000,0,0,24,0,0,0,1
A1114,12/1/2016,2000,12/1/2015,2000,1,0,66,0,0,0,1
A1115,12/1/2016,2000,,0,1,0,22,0,0,,1
A1116,11/1/2016,1000,11/1/2015,0,0,0,96,2,34091,,1
A1117,12/1/2016,4501,12/1/2015,4501,0,0,112,0,0,0,1
A1118,12/1/2016,3184,12/1/2015,2487,1,0,99,0,0,0,1
A1119,10/1/2015,1259,,0,0,1,0,7,0,,0
A1120,3/1/2016,12083,3/1/2015,12083,1,1,44,189,147332,0,0
A1121,11/1/2016,7744,,0,0,1,0,0,0,,1
A1122,12/1/2016,4000,12/1/2015,4000,1,1,96,0,0,0,1
A1123,12/1/2016,1608,,0,0,0,96,0,0,,1
A1124,12/1/2016,2425,12/1/2015,2491,1,0,48,0,0,-66,1
A1125,12/1/2016,4924,12/1/2015,5114,1,0,120,0,0,-190,1
A1126,12/1/2016,1417,12/1/2015,1417,1,0,0,0,0,0,1
A1127,12/1/2016,1320,12/1/2015,1320,1,1,304,0,0,0,1
A1128,12/1/2016,2400,12/1/2015,1250,1,1,247,0,0,0,1
A1129,12/1/2016,3140,12/1/2015,3275,1,0,60,0,0,-135,1
A1130,9/1/2016,1500,9/1/2015,1500,0,0,0,0,0,0,0
A1131,9/1/2016,1783,,0,0,0,0,5,7,,0
A1132,12/1/2016,1500,12/1/2015,1500,1,1,24,0,0,0,1
A1133,12/1/2016,4480,12/1/2015,2700,0,0,22,0,0,0,1
A1134,12/1/2016,1021,,0,0,0,0,0,0,,1
A1135,12/1/2016,1800,12/1/2015,0,0,0,276,0,0,,1
A1136,12/1/2016,2000,12/1/2015,1000,0,0,336,0,0,0,1
A1137,12/1/2016,1000,12/1/2015,1000,1,0,0,0,0,0,1
A1138,12/1/2016,2094,12/1/2015,380,1,0,0,0,0,0,1
A1139,1/1/2016,2483,,0,1,0,0,18,5,,0
A1140,12/1/2016,8476,12/1/2015,8476,1,0,912,0,0,0,1
A1141,12/1/2016,3000,12/1/2015,3000,1,0,288,0,0,0,1
A1142,12/1/2016,3701,12/1/2015,3790,0,0,0,0,0,-89,1
A1143,12/1/2015,4000,12/1/2014,4000,0,1,0,52,174,0,0
A1144,12/1/2016,1250,12/1/2015,3750,0,1,168,0,0,-2500,1
A1145,12/1/2016,2950,12/1/2015,2950,1,0,154,0,0,0,1
A1146,12/1/2016,1442,12/1/2015,1450,0,1,88,0,0,-8,1
A1147,12/1/2016,1000,12/1/2015,1000,0,0,0,0,0,0,1
A1148,10/1/2016,2398,10/1/2015,359,0,1,0,63,1254,0,0
A1149,12/1/2016,11600,,0,0,1,0,0,0,,1
A1150,12/1/2016,2600,,0,1,1,0,0,0,,1
A1151,12/1/2016,1000,12/1/2015,1000,0,1,12,0,0,0,1
A1152,6/1/2016,3333,6/1/2015,3333,0,0,0,2,1,0,0
A1153,12/1/2016,5075,12/1/2015,5020,1,0,72,0,0,0,1
A1154,12/1/2016,2500,12/1/2015,2500,0,0,48,0,0,0,1
A1155,6/1/2016,3573,,0,0,0,0,21,24,,0
A1156,12/1/2016,2359,12/1/2015,2406,0,0,0,0,0,-47,1
A1157,12/1/2016,2000,12/1/2015,2000,0,0,48,0,0,0,1
A1158,12/1/2016,1369,12/1/2015,1045,1,0,880,0,0,0,1
