user_id,referrer_type,days_since_purch
398168,obsessions,63
2058396,saved_search,61
5497222,obsessions,66
5517116,saved_search,7
6257920,browse_search,57
8111782,search,98
9065146,browse_search,78
9067396,browse_search,77
6602946,saved_search,61
9290896,obsessions,29
8439276,search,95
867418,obsessions,24
7894198,saved_search,33
9378072,obsessions,9
6467424,obsessions,68
3157654,browse_search,100
9097410,Misc,64
6091778,search,72
2366926,obsessions,51
1798332,carousel,45
9400816,search,9
9195344,search,45
7348246,flash_sale,51
1539518,flash_sale,99
8633550,flash_sale,75
4209474,Misc,92
9080684,saved_search,58
4715114,search,51
5905448,obsessions,50
6185378,obsessions,54
9203520,obsessions,44
1358640,obsessions,99
5852284,obsessions,86
7421208,obsessions,98
6618578,obsessions,24
6877780,obsessions,87
784018,obsessions,71
9102828,search,50
9396130,saved_search,1
6974294,obsessions,33
7008626,flash_sale,46
8053122,browse_search,38
9343602,obsessions,15
8624662,search,84
3273620,ymal,20
3384732,flash_sale,99
3609950,search,90
9160910,obsessions,40
1526344,flash_sale,76
7949772,obsessions,15
653584,search,89
839650,saved_search,33
1875794,obsessions,27
1211910,search,76
922254,saved_search,73
9069534,search,77
4530518,obsessions,38
6088324,obsessions,94
185764,browse_search,18
4069586,search,90
7732122,flash_sale,3
9153838,saved_search,35
45224,browse_search,100
3953004,obsessions,43
2226972,search,99
6078564,flash_sale,88
6297546,search,58
6375624,search,21
9146152,obsessions,35
6364556,browse_search,37
9135772,obsessions,56
8799594,flash_sale,16
8705686,obsessions,93
9442524,search,1
7577778,flash_sale,63
8386470,flash_sale,41
6897138,obsessions,59
7990204,search,81
6053656,search,57
8997852,obsessions,9
5391786,obsessions,95
8015858,saved_search,23
9150226,obsessions,57
5530394,browse_search,74
7942190,obsessions,56
6695482,flash_sale,53
6271470,Misc,36
9271466,flash_sale,31
7788140,search,93
7760226,browse_search,6
9036814,browse_search,37
4288440,saved_search,41
8441812,obsessions,60
8498448,obsessions,91
9118126,obsessions,57
5714536,flash_sale,92
4545560,obsessions,25
8412604,search,13
484708,ymal,57
9087582,saved_search,72
7820996,search,92
6655102,ymal,90
3931178,search,88
3144700,feeds,11
4209668,obsessions,101
9359180,obsessions,8
2183744,Misc,27
6343888,browse_search,67
9126454,search,62
8012950,saved_search,55
6737702,saved_search,25
9339458,Misc,18
867246,obsessions,64
8292288,obsessions,46
6894550,search,83
9239654,obsessions,41
8552172,search,80
6096026,saved_search,13
4190692,feeds,74
7455034,search,72
7982720,search,21
7749164,search,89
4312078,flash_sale,41
9267506,search,27
9347300,search,18
3460650,browse_search,22
2914048,obsessions,57
7078980,obsessions,82
8879546,Misc,72
201360,flash_sale,101
8141596,Misc,73
8938164,flash_sale,101
7787356,search,101
2973836,flash_sale,45
7838602,obsessions,36
1293284,search,36
1836952,obsessions,35
2314802,Misc,45
1198876,ymal,45
6362966,obsessions,31
6458826,obsessions,8
2527474,obsessions,98
6475228,search,85
6043046,Misc,63
3184426,search,68
7765962,obsessions,76
9363094,shop_browse_categories,7
1874312,feeds,100
9367008,obsessions,12
7849110,saved_search,52
7358434,carousel,14
6263158,obsessions,73
3997588,Misc,13
6542094,search,33
9178218,flash_sale,41
6156596,search,45
9263098,search,35
6299648,ymal,73
8693910,deeplink,80
8869962,flash_sale,62
3791062,obsessions,99
6730316,search,32
6592212,search,99
4600608,obsessions,33
7740146,obsessions,33
9110718,obsessions,45
8915998,flash_sale,57
1722040,flash_sale,11
6399846,obsessions,50
5711966,saved_search,12
7272068,obsessions,52
6131398,obsessions,63
9089486,Misc,69
6776760,obsessions,80
9137692,obsessions,32
6305254,flash_sale,62
8147890,obsessions,33
6365196,Misc,100
2553298,flash_sale,77
901662,saved_search,80
347316,flash_sale,69
8560094,obsessions,82
1472704,saved_search,54
8915214,flash_sale,67
1513354,flash_sale,86
748768,flash_sale,65
2805902,search,101
6614618,obsessions,76
6500810,saved_search,36
4441332,search,72
5599654,flash_sale,80
5376134,browse_search,25
9116740,feeds,10
8096428,saved_search,64
1281596,flash_sale,66
7304608,saved_search,41
8925108,flash_sale,72
3467206,obsessions,77
5972878,obsessions,43
7411752,flash_sale,37
4672600,saved_search,58
8891754,search,49
7499942,obsessions,71
8935168,search,68
6737900,search,21
6385232,search,4
7903822,search,96
352406,obsessions,12
8686678,search,68
7510906,flash_sale,72
4113598,saved_search,56
6120412,search,52
8697964,saved_search,56
8916532,saved_search,46
9037256,obsessions,80
8292298,search,44
9283768,obsessions,19
8972828,browse_search,98
6674150,obsessions,95
8297902,obsessions,36
691486,saved_search,68
3484616,search,78
6300610,search,46
802898,search,54
4104986,Misc,72
9017400,search,90
6988330,obsessions,94
9309104,search,9
705836,search,15
9150876,obsessions,51
8838658,carousel,7
2306968,search,13
9184116,obsessions,43
8164660,obsessions,76
2006620,obsessions,82
8547630,obsessions,48
2180130,search,94
8658958,flash_sale,47
7470592,search,95
2748310,flash_sale,44
3193074,obsessions,32
8228986,search,21
5792248,obsessions,61
4525096,obsessions,41
3659092,flash_sale,93
8976712,flash_sale,99
8763272,search,44
8970200,feeds,88
4811098,search,13
7488924,obsessions,68
376204,Misc,28
4684480,obsessions,94
2597970,obsessions,70
3436660,obsessions,82
7408686,browse_search,90
4049178,obsessions,54
8259866,saved_search,21
9292882,browse_search,28
1606358,Misc,88
6272458,search,66
1650116,flash_sale,30
6012006,obsessions,71
9098848,search,68
7660120,obsessions,41
8131864,saved_search,36
8881814,obsessions,80
1298942,obsessions,93
1444982,browse_search,85
9430298,obsessions,2
8946298,obsessions,6
8856318,browse_search,52
8394192,Misc,79
685612,search,56
6280712,Misc,64
9164588,Misc,44
8497392,flash_sale,64
8933336,search,35
653880,obsessions,31
1200894,saved_search,74
9022364,obsessions,86
7884114,obsessions,84
8793722,saved_search,26
5994742,flash_sale,43
9357044,flash_sale,9
7750036,obsessions,90
8373272,obsessions,82
8360424,search,43
8246744,saved_search,67
8067484,search,31
6177526,search,3
3479908,search,83
9208330,search,4
1928198,Misc,31
5740780,deeplink,35
153866,carousel,23
7875074,obsessions,14
9397006,obsessions,3
9051660,obsessions,45
2388164,Misc,32
7730060,search,93
8287540,browse_search,15
7766032,flash_sale,100
1872874,obsessions,90
802442,search,11
9372208,search,14
8437664,search,10
5871204,saved_search,32
8101200,search,65
4215574,ymal,33
6816716,Misc,58
4164346,search,86
4547386,obsessions,13
8873112,search,54
6469362,flash_sale,93
7170084,Misc,21
1514490,Misc,93
9362656,search,11
8965134,ymal,78
6768434,search,22
7725012,obsessions,9
8360822,obsessions,68
4824590,Misc,41
1523520,obsessions,91
2034010,obsessions,51
346066,obsessions,97
6039950,obsessions,88
1724820,search,44
8503864,obsessions,73
9360190,obsessions,15
6415542,obsessions,60
8598416,flash_sale,30
7224226,flash_sale,98
1555664,Misc,64
3822954,search,85
9086770,Misc,13
840758,search,98
1826686,search,81
6250198,obsessions,29
8442316,obsessions,27
716614,obsessions,93
1069758,search,41
8219132,saved_search,82
9044316,flash_sale,58
9394084,obsessions,5
7659736,search,83
6150748,ymal,18
7703602,flash_sale,50
1455834,saved_search,77
8148638,search,57
8394108,obsessions,35
9303168,obsessions,6
2049928,search,92
7630740,search,88
10700,obsessions,98
6354780,obsessions,85
7762896,Misc,63
7089646,Misc,18
1292076,Misc,52
6807022,Misc,77
9274300,search,27
9019472,obsessions,76
2101724,search,63
3858828,Misc,73
9144224,browse_search,58
8228416,search,86
8348592,search,25
5201682,flash_sale,34
8601894,search,29
5969868,obsessions,35
6465236,obsessions,19
4135960,obsessions,100
8011568,obsessions,72
7258572,Misc,55
8443626,flash_sale,85
8742694,obsessions,53
8562320,obsessions,99
8146218,ymal,15
1285872,browse_search,96
9158332,carousel,2
5734546,obsessions,78
3191392,obsessions,71
1905994,search,71
8716318,obsessions,38
9003984,search,65
7916248,search,90
6665320,flash_sale,88
6075526,flash_sale,41
8998626,obsessions,93
1548092,search,37
2934084,search,97
7363054,search,39
6494086,flash_sale,82
8572230,search,20
6288956,flash_sale,31
7987074,obsessions,70
4187944,Misc,96
7460022,search,76
7298778,saved_search,44
3882908,search,50
6792360,obsessions,23
8428934,ymal,87
3841936,browse_search,63
4826060,search,27
8723232,obsessions,99
8125418,ymal,85
9223328,saved_search,44
9136450,saved_search,42
6741898,ymal,84
9331422,obsessions,21
8623930,obsessions,53
4140732,browse_search,10
8818192,obsessions,72
3719184,flash_sale,58
8976566,obsessions,100
6657942,search,62
733150,obsessions,35
5819106,obsessions,74
7742520,flash_sale,74
2002994,search,85
9184062,flash_sale,42
298678,obsessions,94
8743174,saved_search,43
5765400,search,16
1335118,search,23
4138146,search,101
5640258,Misc,96
7720282,browse_search,4
9157088,search,56
6552664,browse_search,63
8465782,obsessions,95
337254,search,8
1223706,flash_sale,23
1032744,search,38
8752904,flash_sale,65
7921646,obsessions,47
2919342,flash_sale,35
3879938,flash_sale,10
1895330,search,33
3926496,search,73
9214384,saved_search,34
8456578,search,27
9236550,flash_sale,42
1540212,saved_search,2
9186396,obsessions,49
8447340,flash_sale,71
2373482,search,79
6184938,Misc,47
7841606,browse_search,96
9029142,search,85
66082,Misc,46
8304624,flash_sale,98
8773504,obsessions,15
6921076,browse_search,30
7176114,obsessions,79
884790,flash_sale,38
9312452,obsessions,25
157902,search,17
7886802,search,94
6448284,saved_search,77
368738,obsessions,30
8716850,search,101
910624,obsessions,41
9202594,flash_sale,46
2834758,obsessions,97
9166790,search,53
7184350,search,48
3767008,Misc,76
507388,saved_search,65
9178356,flash_sale,29
9004022,search,71
8989850,obsessions,86
5389834,browse_search,35
7701660,obsessions,42
1091604,search,101
8525624,obsessions,18
7709760,obsessions,41
8278212,flash_sale,90
1697244,obsessions,13
6645544,obsessions,59
6510472,saved_search,25
8341772,browse_search,21
8431700,Misc,65
330300,saved_search,60
4310892,search,68
2119230,obsessions,88
5413640,obsessions,45
2234080,obsessions,61
7377772,saved_search,45
9061336,obsessions,78
4432030,obsessions,65
1205508,flash_sale,41
5404262,search,97
6766846,obsessions,9
1265460,browse_search,98
3851346,search,11
7383644,obsessions,69
9253494,saved_search,14
9194846,ymal,42
5559318,obsessions,1
6577938,browse_search,98
606708,obsessions,46
8618212,search,13
7469952,search,27
5947452,search,89
8910114,flash_sale,74
5656146,feeds,22
1750806,search,74
5307644,Misc,55
4502766,search,21
8987718,search,97
7658660,search,18
8823550,obsessions,26
4769418,saved_search,21
8488824,search,54
1893788,shop_browse_categories,3
4230112,search,17
7512924,search,92
9101202,obsessions,67
5958752,search,35
4708828,obsessions,86
7883540,browse_search,60
4304544,obsessions,11
8849334,flash_sale,68
9223418,obsessions,17
3327200,obsessions,87
8785364,obsessions,88
402878,obsessions,76
8551990,obsessions,29
4380204,search,7
1014100,saved_search,39
385462,search,14
6105168,flash_sale,50
6600430,search,43
900312,saved_search,44
1205364,obsessions,12
6280224,search,66
8459556,Misc,2
3637880,ymal,64
7131586,obsessions,64
9394946,flash_sale,10
8717174,deeplink,76
9156194,search,25
8752246,flash_sale,41
6854200,search,85
196840,ymal,19
1507148,search,11
2942998,obsessions,42
8448018,saved_search,18
3552136,Misc,19
8015174,search,2
2052972,ymal,50
879770,flash_sale,48
8043974,ymal,58
8197278,flash_sale,67
8475370,search,10
8409768,obsessions,68
9192288,obsessions,48
835040,search,65
8768122,search,60
542850,saved_search,10
315214,obsessions,95
8095394,saved_search,79
9330148,obsessions,13
3162532,obsessions,80
2819722,search,35
8041348,obsessions,28
8029090,Misc,28
43118,search,101
8131054,search,101
8118064,flash_sale,97
1731326,flash_sale,75
7800492,flash_sale,94
9270398,search,28
3891580,saved_search,82
9017416,ymal,89
1432470,obsessions,49
1619548,feeds,77
8338786,saved_search,54
8781638,obsessions,1
1793170,search,62
2631712,flash_sale,8
340174,Misc,62
9038720,obsessions,66
6190078,browse_search,34
2071832,search,85
7941868,obsessions,16
5702626,search,43
2019608,flash_sale,66
7185382,search,86
5797528,search,93
4345776,flash_sale,35
587854,search,79
6833630,obsessions,56
7810108,flash_sale,25
290162,obsessions,64
7790236,search,35
9381618,search,10
8644988,obsessions,10
5917198,obsessions,26
8566860,obsessions,57
8752410,flash_sale,41
3995152,search,9
9337400,obsessions,10
8917758,obsessions,25
9240048,obsessions,40
628926,obsessions,101
6826674,obsessions,35
8774656,obsessions,46
236778,flash_sale,11
6295174,search,100
2664080,search,9
8877928,ymal,72
4076704,search,17
6314830,search,5
7599768,saved_search,35
7826162,flash_sale,83
7174584,search,52
4827860,flash_sale,94
8293640,obsessions,74
8996298,feeds,56
9316952,flash_sale,23
8635124,browse_search,55
6316240,obsessions,92
9102268,browse_search,10
5475756,obsessions,101
7997226,obsessions,11
7636976,search,58
8137502,deeplink,57
8341304,flash_sale,22
6494664,obsessions,18
8919142,obsessions,50
6301396,obsessions,85
8563496,search,59
2035614,ymal,45
58880,search,54
759864,obsessions,81
6803228,obsessions,25
2402986,search,66
8301250,carousel,19
8285024,obsessions,25
3166964,search,73
6364258,Misc,72
2307354,search,91
2769528,obsessions,68
1874054,flash_sale,76
3149224,obsessions,35
995044,feeds,97
8518046,obsessions,99
1021754,obsessions,83
6518880,obsessions,58
4646916,ymal,41
2822670,obsessions,64
3367686,saved_search,66
8802346,saved_search,62
5539092,obsessions,46
1101324,saved_search,56
8563380,flash_sale,24
8006162,flash_sale,76
8239884,obsessions,100
8954528,feeds,39
8659824,obsessions,27
9272346,browse_search,19
9254814,obsessions,37
9134640,obsessions,32
4696776,search,50
9044248,search,81
9086498,obsessions,72
7412354,Misc,8
9081264,saved_search,73
193452,browse_search,36
79178,Misc,33
6190518,Misc,77
1376172,flash_sale,83
5183176,flash_sale,71
6246624,search,99
8636812,saved_search,68
6184058,obsessions,85
7329872,search,40
5644604,obsessions,27
7048150,obsessions,99
8361756,search,36
9090154,obsessions,64
2953156,search,16
9324538,obsessions,19
9130544,flash_sale,56
4410014,flash_sale,60
7834908,flash_sale,88
4625284,search,22
6139402,search,37
7762890,saved_search,76
7981160,search,51
8193836,search,100
5660968,Misc,50
783852,carousel,1
7235232,obsessions,85
220802,obsessions,82
9391404,saved_search,10
414764,obsessions,13
2642610,search,101
2280024,obsessions,42
3379096,browse_search,68
5963062,feeds,75
9212386,obsessions,46
1287352,search,77
260766,obsessions,3
3946658,flash_sale,6
8837624,browse_search,2
7645774,obsessions,62
7618166,obsessions,27
8432058,flash_sale,13
4534210,ymal,57
1038446,ymal,28
583364,flash_sale,75
6353012,feeds,82
8923476,obsessions,77
3613336,obsessions,101
873572,saved_search,8
6294402,Misc,97
1373294,browse_search,65
28878,flash_sale,6
9004008,browse_search,29
8148630,obsessions,92
8412716,obsessions,98
6747544,flash_sale,48
8734482,saved_search,51
5005758,obsessions,18
4169216,ymal,54
7166202,Misc,76
5615008,Misc,101
6026820,search,44
5576494,search,70
6602272,obsessions,77
2034504,saved_search,14
9083936,obsessions,51
8628988,obsessions,45
2028570,search,59
6800174,obsessions,94
220166,search,14
6769966,flash_sale,39
1145130,obsessions,101
5656146,Misc,10
2106702,obsessions,51
5307644,feeds,55
4434684,flash_sale,36
6570336,obsessions,93
5035222,obsessions,36
8227562,search,15
6213840,obsessions,97
7335268,obsessions,76
6298200,obsessions,35
2700094,search,96
9220288,obsessions,12
7665056,search,11
2337314,obsessions,1
4395616,obsessions,57
1113834,carousel,6
9197312,obsessions,45
9381188,obsessions,10
7111736,search,92
9435590,shop_browse_categories,2
9100722,obsessions,54
1027982,obsessions,93
9039694,search,84
9427934,saved_search,4
7292464,search,80
3999626,flash_sale,71
8009918,obsessions,15
6455198,saved_search,13
2521234,search,100
1570410,flash_sale,38
9400896,ymal,9
180032,flash_sale,29
197056,flash_sale,24
6983854,Misc,29
119632,search,69
9288210,search,31
9295502,search,26
340876,search,1
6110712,search,27
868362,flash_sale,98
8621154,search,6
6757534,Misc,51
9046070,obsessions,50
9413188,obsessions,6
2638286,search,99
690838,search,77
9101960,obsessions,67
4297710,obsessions,95
5638054,obsessions,44
1729576,search,36
9069470,obsessions,37
8545862,obsessions,50
925844,Misc,94
7912656,search,99
9060638,saved_search,45
9265360,search,35
7293852,search,15
2712786,obsessions,85
3343282,search,89
7346792,obsessions,26
431358,obsessions,8
6553004,obsessions,88
8293954,search,101
9255078,search,27
7442842,search,10
9000974,obsessions,38
6294804,flash_sale,93
1802618,flash_sale,94
7095446,search,99
8739880,search,57
8292092,search,83
5696312,saved_search,9
4272126,browse_search,10
7385382,Misc,74
9186834,obsessions,23
5740780,saved_search,39
7287172,saved_search,82
9230736,saved_search,42
8145306,search,87
5658054,saved_search,21
6980708,Misc,58
4602748,search,35
8452506,flash_sale,35
469772,obsessions,88
1260574,obsessions,43
7330686,Misc,65
1648572,search,64
3920294,search,57
7617320,saved_search,71
5625622,search,47
7119838,Misc,79
