user,browse_search,carousel,deeplink,feeds,flash_sale,Misc,obsessions,saved_search,search,shop_browse_categories,shop_browse_designers,shop_browse_new_arrivals,shop_browse_sale,ymal
8989382,,,,,,,,,85,,,,,
8989410,,,,,,,95,,,,,,,
8989450,,,,,,41,41,,,,,,,41
8989850,30,,,,,,86,,,,,,,
8989882,97,,,,,,,,,,,,,
8990094,,,,,,,22,,,,,,,
8990176,,,,,,,88,,,,,,,
8990194,,,,,,,26,,,,,,,
8990378,,,,,,,16,,33,,,,,
8990438,,,,,,,,,96,,,,,
8990664,,,,,,,96,,,,,,,
8990866,,,,,,,76,,,,,,,
8990928,,,,,13,,13,,,,,,,38
8991394,,,,,,,33,,,,,,,
8991864,3,,,,,,,19,19,,,,,
8991908,,,,,,,95,,,,,,,
8992010,,,,,,,,,,,,,,35
8992020,,,,,,,,,96,,,,,
8992030,,,,,,,91,,,,,,,
8992438,,,,,,,,,96,,,,,
8992842,,,,,,,,,96,,,,,
8992874,,,,,,,,,68,,,,,
8992936,,,,,,,45,,76,,,,,
8992938,,,,,,,,,85,,,,,
8992988,,,,,,,,,27,,,,,
8993078,,,,,,,,,96,,,,,
8993162,,,,,95,,,,,,,,,
8993416,,,,,,39,39,,,,,,,
8993542,94,,,,,,,,,,,,,
8993868,,,79,,,,64,,53,,,,,
8993906,,,80,,,,,,,,,,,
8994094,,,,,,,,,41,,,,,
8994414,,,,,,,95,,,,,,,
8994418,,,,,,,92,,,,,,,
8994656,,,,,,52,,,52,,,,,
8994760,,,,,,,,,94,,,,,
8994778,,,,,,,45,,,,,,,
8995228,1,,,,,,,,,,,,,
8995288,,,,,,,,,92,,,,,
8995500,,,,,,,,,92,,,,,
8995542,,,,,,,,,90,,,,,
8995708,,,,,,,92,,,,,,,
8995798,,,,,95,,,,,,,,,
8995870,,,,,,,72,,,,,,,
8996036,,,,,13,,,,13,,,,,
8996206,,,,,,,51,,,,,,,
8996298,,,,44,,57,57,,,,,,,
8996650,,,,,,,,,,,8,,,
8996964,,,,,,,95,,,,,,,
8997278,,,,,,,24,,,,,,,
8997280,95,,,,,,,,,,,,,
8997432,,,,,,,95,,,,,,,
8997438,,,,,,,54,,,,,,,
8997494,80,,,,56,49,49,,,,,,,26
8997668,,,,,,,86,,,,,,,
8997708,,,,,,,,,,23,,,,
8997852,,,,,,,9,,,,,,,
8998218,,,,,,,,13,5,,,,,
8998360,,,,,94,,,,,,,,,
8998362,,,,,,,94,,,,,,,
8998482,,,,,,76,76,,,,,,,
8998626,,,,,,,41,,36,,,,,
8998718,,,,,9,,,,,,,,,
8998908,,,,,,,94,,,,,,,
8999440,,,,,,,68,,,,,,,
8999740,,,,,94,,,,,,,,,
8999946,,,,,,,,,94,,,,,
9000020,,,,,,,35,,,,,,,
9000202,,,,,,,,,94,,,,,
9000510,,,,,,,,,,,,,,82
9000596,,,,,,,41,,,,,,,
9000974,,,,23,,,16,38,,,,,,
9001248,,,,,,,94,,,,,,,
9001284,93,,,,25,,,,,,,,,86
9001290,,,,,,,,,29,,,,,
9001314,,,,,,,27,,,,,,,
9001778,,,,,,,,,92,,,,,
9001802,,,,,,,,,94,,,,,
9001892,,,,,,,22,,,,,,,
9001910,,,83,,,,,,,,,,,
9001990,,,,,,,,,93,,,,,
9002162,,,,,,,27,,,,,,,
9002356,,,,,,,,,93,,,,,
9002564,,,,,39,,,,,,,,,
9002734,,,,,,,79,,,,,,,
9003186,,,,,,,,,,,,,,93
9003432,,,,,92,,,,,,,,,
9003532,,,,,69,74,11,,34,,,,,
9003612,37,,,,,,,,,,,,,
9003984,,,,,,44,18,,19,,,,,
9004008,29,,,,,29,6,30,12,,,,,23
9004022,,,,,,,,,71,,,,,
9004108,,,,,67,,,,,,,,,73
9004204,,,,,76,76,76,,,,,,,76
9004230,,,,,10,,10,,,,,,,
9004322,,,,,,,15,,,,,,,
9004422,,,,,,,77,,,,,,,
9004626,,,,,,,74,,91,,,,,
9004712,,,,,,,25,,,,,,,
9004782,61,,,,,,,58,,,,,,
9004796,,,,,,,85,,,,,,,
9004854,,,,,,,49,,,,,,,
9005096,,,,,,,88,,,,,,,
9005208,,,,,53,,,,6,,,,,
9005346,,,,,,,22,,,,,,,
9005710,,,,,,,,,93,,,,,
9005792,,,,,92,,,,,,,,,92
9005918,,,,,,,,76,,,,,,
9006004,,,,,,,,,93,,,,,
9006262,,,,,,,,56,,,,,,
9006408,,,,,,,67,,,,,,,
9006534,85,,,,,,,,,,,,,
9006894,,,,,,,,81,,,,,,
9007256,,,,,,,,32,,,,,,
9007296,66,,,,,,10,,,,,,,
9007582,,,,,,,83,,84,,,,,
9007652,,,,,,,65,,,,,,,
9007848,,,,,,,,,88,,,,,
9008032,,,,,,,,,37,,,,,
9008254,,,,,,,,,18,,,,,
9008288,,,,,90,,,,,,,,,
9008292,,,,,22,,,,22,,,,,
9008578,,,,,,,90,,,,,,,
9008862,,,,,,,68,,,,,,,
9009150,,,,,,,,60,,,,,,
9009514,,,,,1,,,,,,,,,
9009558,,,,,,,71,,,,,,,
9009602,,,,,,,76,,,,,,,
9009642,,,,,,,,,92,,,,,
9009670,77,,,,,,,,,,,,,
9009904,,,,,86,,,,,,,,,
9010188,,,,,,,,,92,,,,,
9010238,,,,,,,32,33,48,,,,,
9010386,,,,,,,,,47,,,,,
9010774,,,,,,,81,,,,,,,
9010872,,,,,61,,,,76,,,,,
9010950,,,,,91,,,,,,,,,
9010986,,,,,,,1,,,,,,,
9011000,,,,,,,90,,12,,,,,
9011160,,,,,,,57,,,,,,,
9011192,,,,,,,55,,,,,,,
9011302,,,,,,,6,,,,,,,
9011528,,,,,86,,,,,,,,,
9011620,,,,,,,,,91,,,,,
9011686,,,,,,,83,,,,,,,
9012028,,,,,,,,,42,,,,,
9012230,,,,,,,,,90,,,,,
9012236,,,,,,81,82,,,,,,,
9012546,,,,,86,,,,,,,,,
9012610,,,,,4,,11,,1,,,,,
9012852,,,,,,4,2,,8,,,8,,
9012858,91,,,,,,,,,,,,,
9013132,,,,,,,23,,23,,,,,
9013618,,,,,49,,14,78,78,,,,,
9013752,,,,,,,91,,,,,,,
9013860,,,,,,,8,,,,,,,
9014064,,,,,,,89,,,,,,,
9014188,89,,,,,,,,,,,,,
9014638,,,,,,,87,,,,,,,
9014686,,,,,,,,,90,,,,,
9014758,,,,,13,,13,,,,,,,
9014880,,,,,,,15,,,,,,,
9015048,,,,,,,,,82,,,,,
9015176,,,,,,8,13,,,,,,,
9015184,,,,,,,,83,,,,,,
9015224,,,,,,,82,,,,,,,
9015614,,,,,,,2,,,,,,,
9015874,,,,,70,,,,,,,,,
9015962,,,,,,,40,,,,,,,
9016012,,,,,,,,,53,,,,,
9016210,,,,,,,90,,,,,,,
9016666,,,,,,,,,,,,,,90
9016990,,,,,,,1,,,,,,,
9017100,,,,,,,90,,,,,,,
9017346,38,,,,,,,,,,,,,
9017400,,,,,,,,,90,,,,,
9017416,,52,,,85,,,,89,,,,,89
9017484,,,,,,,85,,,,,,,
9017504,,,,,,,23,,,,,,,
9017618,,,,,,,,,,,,,,50
9018054,,,,,67,73,44,,,,,,,89
9018066,64,,,,,,,,,,,,,
9018182,88,,,,,,,29,,,,,,
9018222,88,,,,,,,,,,,,,
9018648,,,,,,,,,86,,,,,
9018730,,,,,,,85,,,,,,,
9019342,,,,,,25,44,,,,,,,
9019420,,,,,,,21,,,,,,,
9019472,,,,,,29,19,,,,,,,
9019482,,,,,89,,,,,,,,,
9019626,,,,,69,,65,,65,,,,,
9020054,,,,,,,,,89,,,,,
9020082,11,,,,,,,5,,,,,,
9020186,,,,,61,,,,,,,,,
9020596,,,,,,,55,,39,,,,,
9020672,,,,,,,,,87,,,,,
9020892,,,,,,,83,,,,,,,
9020974,,,,,,,21,,83,,,,,
9021040,,,,,43,,,,36,,,,,
9021094,,,,,,,,,87,,,,,
9021698,,,,,,,76,25,25,,,,,
9021786,,,,,,,83,,,,,,,
9021930,,,,,,,72,,,,,,,
9022022,,,,,,,5,,41,,,,,
9022080,,,,,,,,,86,,,,,
9022364,,,,,89,,2,,87,,,,,
9022414,,,,,,,,,87,,,,,
9022696,,,,,,,,,53,,,,,
9022858,,,,,,58,67,,,,,,,
9023004,,,,,,,,10,10,,,,,89
9023142,,,,,50,38,1,,,,,,,18
9023290,,,,37,,,4,,,,,,,
9023482,,,,,,,,,26,,,,,
9023746,,,,,,,,83,83,,,,,
9023982,,,,,,,,,85,,,,,
9024008,,,,,,,,,68,,,,,
9024088,,,,,,,,,88,,,,,
9024226,,,,,88,,,,,,,,,
9024304,,,,,5,,,,18,,,,,
9024306,,,,,,,,,68,,,,,
9024514,,,,,,,2,,,,,,,
9025304,,,,,,,,,73,,,,,
9025428,,,,,,,,,50,,,,,
9025466,,,,,,,41,,,,,,,
9025498,,,,,,,6,,26,,,,,
9025872,,,,,,,50,,88,,,,,
9025886,,,,,,,15,,53,,,,,
9025916,,,,,,,9,,,,,,,
9025924,,,,,85,,,,85,,,,,85
9025956,,,,,,,30,,,,,,,
9026040,,,,,,,,11,,,,,,
9026102,,,,,,,50,,84,,,,,
9026588,81,,,,,,,,,,,,,
9026640,,,,,,,79,,,,,,,
9026882,,,,,,,,,88,,,,,
9026972,,,,,,,58,,,,,,,
9027358,12,,,,,,22,,,,,,,
9027530,,,,,,,,8,2,,,,,
9027570,,,,,,,,86,,,,,,
9027730,,,,,,,27,,,,,,,
9028272,,,,,23,,,,,,,,,
9028424,,,,,84,,,,,,,,,
9028530,,,,,,,35,,83,,,,,
9028536,,,,,,,,,87,,,,,
9028560,,,,,,,,,86,,,,,
9028580,,,,,,,87,,,,,,,
9028940,,,,,,,,,87,,,,,
9029142,,,,,,,,,85,,,,,
9029670,,,,,,,86,,,,,,,
9029704,,,,,,,80,,,,,,,
9029804,,,,,12,,11,,,,,,,
9029856,,,,,,,52,,,,,,,
9030090,,,,,,,,,87,,,,,
9030166,,,,,,24,45,,,,,,,
9030198,,,,,,,,39,,,,,,
9030220,,,,,,,31,,,,,,,31
9030228,,,,,,,,87,,,,,,
9030494,,,,,,,70,,,,,,,
9030606,,,,,,,,,83,,,,,
9030614,,,,,,,,83,,,,,,
9030642,17,,,,,,,,,,,,,
9030676,,,,,,,87,,,,,,,
9030702,85,,,,,,,,,,,,,
9030762,,,,,82,,,,,,,,,
9030830,,,,,,,80,,,,,,,
9030926,,,,,,,,,17,,,,,
9031054,,,,,,,,80,,,,,,
9031438,5,,,,41,70,,3,40,,,,,
9031558,,,,3,,2,1,,,,,,,30
9031560,,,,,,,,,84,,,,,
9031706,,,,,83,,,,3,,,,,
9031726,,,,,,,79,,,,,,,
9031756,86,,,,,,,,,,,,,
9031960,,,,,,,20,,35,,,,,
9032030,,,,,,,,,17,,,,,
9032048,,,,,,,58,,,,,,,
9032124,,,,,,,,,85,,,,,
9032140,,,,,,,,86,,,,,,
9032218,,,,,,,,,86,,,,,
9032302,,,,,30,,36,,,,,,,
9032630,,,,,71,,,,,,,,,
9032928,,,,,,,,68,,,,,,
9033176,,,,,,,,,30,,,,,
9033282,,,,,,,,,84,,,,,
9033290,,,,,,,80,,,,,,,
9033326,,,,24,,,82,,,,,,,
9033382,,,,,,,,,86,,,,,
9033390,,,,,,,,,32,,,,,
9033504,,,,,,14,8,,74,,,,,23
9033568,,,,,86,,,72,,,,,,
9033812,14,,,,52,,36,,,,,,,
9034160,,,,,,,59,,,,,,,75
9034282,,,,,36,,,,,,,,,
9034630,,,,,,,,85,,,,,,
9034650,,,,,,,,84,,,,,,
9034668,,,,,77,,,,,,,,,
9034824,,,,,,,85,,,,,,,
9034826,,,,,,,50,,,,,,,81
9035292,,,,,,,,4,,,,,,
9035294,,,,,,,,,85,,,,,
9035442,,,,,,,,,84,,,,,
9035454,,,,,,,19,,,,,,,
9035458,,,,,85,,,,,,,,,
9035744,,,,,,,,,85,,,,,
9035752,,,,,57,,5,,80,,,,,5
9035824,,,,,,,,,84,,,,,
9035960,,,,,,,,81,,,,,,
9036084,,,,,,,83,,,,,,,
9036136,,,,,,,,,85,,,,,
9036234,,,,,,53,3,,,,,,,
9036638,,,,,,,,,85,,,,,
9036814,37,,,,12,,,,,,,,,
9037256,,,,,,,80,,,,,,,
9037522,,,,,,,72,,,,,,,
9037526,,,,,,38,,35,,,,,,
9037532,37,,,,44,,,,,,,,,
9037812,,,,,,,52,,,,,,,
9038486,,,,,,,83,,,,,,,
9038600,,,,,,,,,84,,,,,
9038720,,,,,65,,65,,,,,,,
9038774,,,,,,,,40,36,,,,,
9038816,,,,,,28,28,,,,,,,
9038978,,,,,,,18,,,,,,,
9039404,,,,,,,42,,,,,,,48
9039468,,,,,9,15,9,,9,,,,,
9039492,,,,,,,,45,,,,,,
9039516,,,,,,,41,,53,,,,,
9039526,,,,,,,71,,,,,,,
9039540,,,,,,,79,,,,,,,
9039572,,,,,,20,18,,,,,,,20
9039694,,,,,,,,,84,,,,,
9039816,,,,,51,,,,,,,,,
9040060,,,,,,,,84,,,,,,
9040082,,,,,,,72,,,,,,,
9040156,,,,,,,,,10,,,,,
9040536,,,,,,,,,84,,,,,
9040584,,,,,,,78,,,,,,,
9040612,,,,,9,,4,,,,,,,
9040840,,,,,,,83,,,,,,,
9041048,,,,,4,,,,,,,,,
9041212,,,,,,,,84,,,,,,
9041224,,,,,,,,81,,,,,,
9041376,,,,,,,,,65,,,,,
9041412,,,,,,,84,,,,,,,
9041556,,,,,,,,78,,,,,,
9041688,,,,,,,,,82,,,,,
9041724,,,,,,,,,59,,,,,
9042406,,,,,,,18,,,,,,,
9042440,,,,,,,,,30,,,,,
9042580,,,,,38,,,,82,,,,,46
9042756,,,,,,,,,83,,,,,
9043120,,,,,,,,13,,,,,,
9043816,,,,,,,77,,,,,,,
9043922,,,,,,,,,38,,,,,
9044248,,,,,,,,,81,,,,,
9044286,,,,,8,8,12,,21,,,,,
9044316,,,,,58,,,,,,,,,
9044516,,,,,,,51,,,,,,,
9044578,,,,,,81,81,,67,,,,,
9044644,66,,,,58,48,44,,22,,,,,
9044762,,,,,,,,,63,,,,,
9045272,,,,,,,82,,,,,,,
9045320,,,,,,,12,,,,,,,
9045474,,,,,,41,8,,,,,,,
9045500,,,,,,,,,83,,,,,
9045524,,,,,,77,28,77,68,,,,,
9045772,,,,,39,,39,,,,,,,
9046070,,,,,,,50,,,,,,,
9046188,,,,,,,82,,,,,,,
9046264,,,,,82,,,,,,,,,
9046288,,,,,,,82,,,,,,,
9046330,,,,,,,41,,,,,,,
9046388,,,,,,,82,,82,,,,,
9046606,,,,,,42,,,,,,,,
9046746,,,,,,41,41,,,,,,,
9047292,,,,,,,,,36,,,,,
9047830,,,,,,8,12,,,,,,,
9048882,,,,,77,,,,82,,,,,
9048946,,,,,,,49,,,,,,,
9049104,,,,,,,,77,77,,,,,
9049262,30,,,,,,,,16,,,,,
9049576,,,,,80,,,,,,,,,
9049604,,,,,,,33,,,,,,,
9049964,,,,,,,,,82,,,,,
9050170,,11,,,,,,,,,,,,
9050250,,,,,,,41,,,,,,,
9050278,,,,,,,76,,,,,,,
9050322,,,,,51,,,,69,,,,,
9050380,,,,,,,58,,58,,,,,
9050412,,,,,,,45,14,45,,,,,14
9050756,,,,,,,,44,,,,,,
9050892,,,,,,41,35,,,,,,,
9051046,,,,,,,,,65,,,,,
9051424,,,,,,,28,,64,,,,,
9051660,,,,,,,45,,,,,,,
9051854,,,,,,53,23,64,,,,,,
9052198,,,,,,,50,,,,,,,
9052226,,,,,9,,79,,80,,,,,
9053154,,,,,,,,78,11,,,,,
9053286,,,,,,,,72,,,,,,
9053290,,,,,,,,,80,,,,,
9053332,,,,,,,8,,,,,,,
9053388,,,,,,,74,,,,,,,
9053390,81,,,,,,,,,,,,,
9053550,,,,,,,54,,,,,,,
9053600,,,,,,,,,66,,,,,
9053626,,,,,80,,56,,56,,,,,72
9053680,,,,,,,57,,,,,,,
9053872,,,,,,,70,,,,,,,
9054168,,,,,,,,,78,,,,,
9054256,,,,,,,77,,,,,,,
9054792,,,,,,,,79,,,,,,
9055094,,,,,,,34,,,,,,,
9055564,,,,,78,,,,,,,,,
9055636,,,,,,,19,,,,,,,
9055714,,,,,,,73,,,,,,,
9055918,,,,,72,,,,,,,,,
9056024,,,,,,,48,,,,,,,
9056696,,,,,,,,73,,,,,,
9056768,80,,,,,,,,,,,,,
9056774,,,,,,33,9,,,,,,,
9056818,,,,,,,,80,,,,,,
9056872,,,,,,,76,,,,,,,
9057004,,,,,80,,,,,,,,,
9057108,,,,,,,,,,,,,,73
9057262,,,,,,,,75,,,,,,
9057434,,,,,,,66,,,,,,,
9057582,,,,,,,,,80,,,,,
9057696,,,,,,,,,79,,,,,
9057762,,,,,,,79,,,,,,,
9057778,,,,,,,,79,,,,,,
9057782,,,,,,,75,,,,,,,
9058320,,,,,,,,,75,,,,,
9058380,,,,,,,,,1,,,,,
9058412,,,,,,,,,79,,,,,
9058466,,,,,,,2,,2,,,,,
9058508,,,79,,,,,,,,,,,
9058530,,,,,,,,,56,,,,,
9058612,,,,,,,11,,,,,,,
9058684,,,,,,,,,76,,,,,
9058740,,,,,,,,43,1,,,,,
9058988,,,,,,68,57,,76,,,,,
9059058,,,,,,,50,,,,,,,
9059070,79,,,,,,,,,,,,,
9059148,,,,,,,79,,,,,,,
9059274,,,,,,,,15,,,,,,
9059282,,,,,,,74,,,,,,,
9059448,,,,,,,79,,,,,,,
9059496,,,,,,,,,79,,,,,
9059748,,,,,,,78,,,,,,,
9059752,,,,,,,79,,,,,,,
9059814,,,,,,58,58,,,,,,,
9059834,,,,,,,79,,,,,,,
9059854,,,,,79,,79,,,,,,,
9060164,,,,,67,,,,,,,,,
9060236,,,,,75,36,13,,,,,,,79
9060332,,,,,,,,76,76,,,,,
9060418,,,,,,,,,51,,,,,
9060492,,,,,,,,73,,,,,,
9060590,,,,,,,79,,,,,,,
9060638,,,,,,,,45,,,,,,
9060658,,,,,,,79,,,,,,,
9060720,,,,,,,39,,,,,,,
9060788,,,,,22,,,,72,,,,,
9060816,,,,,,,68,,,,,,,
9060960,,,,,,,,,79,,,,,
9061040,,,,,,,1,,,,,,,
9061100,,,,,,,74,,,,,,,
9061166,,,,,77,55,,,78,,,,,
9061272,,,,,,,,,74,,,,,
9061274,,,,,79,,,,,,,,,
9061336,,,,,,,78,,,,,,,
9061610,79,,,,,,,,,,,,,
9061754,,,,,,,46,,,,,,,
9061902,,,79,,,,,,,,,,,
9061958,,,,,,,67,,,,,,,
9061962,,,,,,,,,77,,,,,
9061994,,,,,,,,,79,,,,,
9062070,,,,,62,54,50,,,,,,,
9062120,,,,,,,,77,,,,,,
9062218,51,,,,,,,,,,,,,
9062646,,,,,,,,,78,,,,,
9062776,,,,,,,56,,56,,,,,
9062992,,,,,,,,77,,,,,,
9063012,60,,,,,,31,,,,,,,
9063108,,,,,56,,,,,,,,,58
9063202,,,,,,38,38,,38,,,,,
9063848,,,,,75,,,,,,,,,
9063948,,,,,,,,,73,,,,,
9064042,,,,,,,72,,,,,,,
9064128,,,,,,8,4,,,,,,,
9064294,,,,,,,,13,,,,,,
9064330,,,,,47,,72,,,,,,,
9064346,,,,,,,63,,,,,,,
9064424,,,,,,,76,,,,,,,
9064846,,,,,,,,,77,,,,,
9064938,,,,,,,55,,23,,,,,
9064988,,,,,,78,,,78,,,,,
9065048,,,,,,,78,,,,,,,
9065146,78,,,,,,,,,,,,,
9065422,,,,,76,,,,,,,,,
9065496,,,,,,,,66,,,,,,
9065536,,,,,,,68,,,,,,,
9065704,,,71,,,,15,,,15,,,,
9065714,,,,,,,20,,,,,,,
9065846,,,,8,,8,,,2,,,,,44
9065876,,,,,,,39,,,,,,,
9066202,,,,,,,,,78,,,,,
9066228,,,,,,,76,,,,,,,
9066840,,,,,,,3,,,,,,,
9066882,,,,,,,76,,,,,,,76
9066912,,,,,,,77,,,,,,,
9066926,,,,,,,77,,,,,,,
9067048,,,,,,,77,,,,,,,
9067290,,,,,,,,14,73,,,,,
9067396,77,,,,70,,51,,,,,,,77
9067476,,,,,77,,,,,,,,,
9067648,,,,,,,,,61,,,,,
9067966,30,,,2,,,30,,15,,,,,
9067980,,,,,,,10,,,,,,,
9068196,,,,,,,70,,,,,,,
9068450,,,,,,,8,53,,,,,,
9068484,,,,,,,,72,73,,,,,
9068520,,,,,,,44,,,,,,,
9068580,,,,,,,,,77,,,,,
9068698,,,,,,,,77,,,,,,
9068906,,,71,,,,,,,,,,,
9068912,,,,,,,,76,,,,,,
9068936,,,,,76,,,,,,,,,
9069222,,,,,,,31,37,45,,,,,
9069228,,,,,,,8,9,,,,,,
9069470,,,,,,,37,,,,,,,
9069534,,,,,,,,,77,,,,,
9070064,,,,,,,,74,,,,,,
9070108,,,,,,,71,,,,,,,
9070282,,,,,,,77,,,,,,,
9070512,,,,,,,,76,,,,,,
9070594,,,,,,,,77,,,,,,
9070636,,,,,,,,56,,,,,,
9070956,,,,,,13,10,13,45,,,,,
9070960,75,,,,,,,,,,,,,
9071066,,,,,,,33,,,,,,,
9071082,,,,,,,,,76,,,,,
9071306,,,,,,,35,,,,,,,
9071888,,,,,,,,,76,,,,,
9071972,,,,,66,8,8,8,9,,,,,
9072056,,,,,,,56,,,,,,,
9072188,,,,,,,5,,,,,,,
9072286,,,,,,76,,,,,,,,
9072328,,,,,,,20,,,,,,,
9072432,,,,,,,1,,,,,,,
9072556,,,,,,,,,39,,,,,
9072588,56,,,,56,,,,,,,,,
9072842,,,,,,,50,,,,,,,
9072988,,,,,,,,,46,,,,,
9073176,,,,,,,75,,,,,,,
9073292,66,,,,,,,,,,,,,
9073296,,,,,76,,,,,,,,,
9073464,,,,,,,,,24,,,,,
9073542,,,,,,,73,,,,,,,
9073682,46,,,,76,,28,,,,,,,
9073732,,,,,,,76,,,,,,,
9073806,,,,,76,,,,,,,,,
9073844,,,,,,,69,,,,,,,
9074036,,,,,76,,,,,,,,,
9074088,,,,,,,76,,,,,,,
9074248,,,,,,,,,76,,,,,
9074254,,,,,,,,33,,,,,,
9074268,3,,,,68,71,3,72,17,,,,,
9074446,,,,,,33,,,,,,,,
9074548,,,,,73,,,,,,,,,
9074864,,,,,,,,37,37,,,,,
9075132,,,,,,,,61,,,,,,
9075284,,,,,,,25,,,,,,,
9075384,,,,,66,,59,,,,,,,
9075464,,,,,,,76,,,,,,,
9075468,,,,,,,73,,,,,,,
9075586,,,,,,,,,40,,,,,
9075606,75,,,,,,,,,,,,,
9075652,,,,,,,,67,17,,,,,
9075690,,,,,,,20,,,,,,,
9075948,,,,,48,,,,48,,,,,
9075998,,,,,,,28,,,,,,,
9076366,,,,,,,29,,,,,,,
9077192,,,,,,,70,,,,,,,
9077202,,,,,,,68,,,,,,,
9077666,,,,,,,62,,,,,,,
9077744,,,,,,,75,,,,,,,
9078034,68,,,,,,,,,,,,,
9078126,,,,,,,,70,,,,,,
9078216,,,,,64,,,,,,,,,
9078258,,,,,75,,,,,,,,,
9078334,74,,,,,,,,,,,,,
9078666,,,,,28,,40,43,28,,,,,
9079150,,,,,,,,,36,,,,,
9079236,,,,,,,40,,,,,,,
9079400,,,,,,,40,,,,,,,
9079440,,,,,,,,75,75,,,,,
9079442,,,,,,,54,54,,,,,,
9079472,,,,,,,,,75,,,,,
9079504,,,,,,,39,,,,,,,
9079774,,,,,,,70,,,,,,,
9079942,,,,,,,,74,74,,,,,
9080040,,,,,18,,,,,,,,,
9080116,40,,,,,,40,,,,,,,
9080156,,,,,,,15,74,74,,,,,
9080296,,,,,,,,,,,,,,74
9080334,,,,,,,74,,74,,,,,
9080438,,,,,,,55,,27,,,,,
9080514,,,,,71,69,2,,21,,,,,71
9080644,,,,,74,,,,,,,,,
9080684,,,,,,,,57,,,,,,57
9080706,,,,,,,,,74,,,,,
9081264,,,,,,,,73,,,,,,
9081538,,,,,,,14,,40,,,,,22
9081794,,,,,28,,,,,,,,,
9081968,,,,,,,39,,,,,,,
9082262,,,,,41,,,49,49,,,,,
9082300,,,,,,,71,71,,,,,,
9082464,,,,,,,,,1,,,,,
9082702,74,,,,,,,,,,,,,
9082750,,,,,,,,,45,,,,,
9082834,,,,,,,,,74,,,,,
9083052,,,,,,,24,,67,,,,,
9083168,,,,,,,,,74,,,,,
9083376,,,,,,,,,22,,,,,
9083552,,,,,,,,,73,,,,,
9083900,,,,,62,,,,,,,,,
9083936,,,,,,31,31,,72,,,,,31
9083966,,,,,,,64,,,,,,,
9083972,,,,,,,,,73,,,,,
9084744,,,,,,,,,72,,,,,
9084778,72,,,,,,,,,,,,,
9084834,,,,,,,,,73,,,,,
9084908,69,,,,73,,,,,,,,,
9084964,,,,,,,17,,17,,,,,
9085050,,,,,,,,,37,,,,,
9085106,,,,,,,,,70,,,,,
9085262,,,,,,,6,,72,,,,,
9085438,,,,,,,73,,,,,,,
9085858,,,,,,,,71,,,,,,
9085884,,,,,,,46,,,,,,,
9085904,,,,,,,,,72,,,,,
9086144,,,,,,,8,,,,,,,
9086190,,,,,,,66,,,,,,,
9086212,,,,,,,,68,,,,,,
9086352,,,,,,,,72,37,,,,,
9086498,,,,,,,72,,,,,,,
9086598,71,,,,,,,,,,,,,
9086672,,,,,73,,,,,,,,,
9086770,,,,,,11,2,,,,,,,
9086792,,,,,71,,,,,,,,,71
9086814,,,,,,,,,40,,,,,
9087170,,,,,,,,,72,,,,,
9087184,,,,,,,66,,,,,,,
9087188,,,,,,,,,72,,,,,
9087282,,,,,,,,67,,,,,,
9087308,,,,,,,,72,,,,,,
9087372,,,,,,65,65,,,,,,,
9087562,,,,,,,,,67,,,,,
9087568,,,72,,,,,,72,,,,,
9087582,,,,,,,,44,,,,,,
9087606,43,,,,,,43,42,44,,,,,
9087706,,,,,,,33,,,,,,,
9087728,,,,,,,3,,,,,,,
9087740,,,,,,,26,,,,,,,
9087826,,,,,,,,,71,,,,,
9087832,,,,,9,,,,,,,,,
9088042,,,,,,,,65,,,,,,
9088352,,,,,,,,10,,,,,,
9088632,,,,,35,,,,,,,,,35
9088668,,,,,,,37,,,,,,,
9088746,,,,,,,,,72,,,,,
9088750,,,,,,,,72,,,,,,
9088882,,,,60,,,54,,,,,,,
9088890,,,,,71,,,,,,,,,
9089062,,,,,,,,60,,,,,,
9089206,,,,,69,,,,69,,,,,
9089258,,,,,,,6,,,,,,,
9089312,,,,,,,,46,,,,,,
9089354,,,,,,,,,72,,,,,
9089454,,,,,,,72,,,,,,,
9089486,,,,,,41,41,,,,,,,
9089572,,,,,35,,54,,,,,,,
9089716,,,,,,,71,,,,,,,
9089772,,,,,,,70,,,,,,,
9089890,,,,,,,,,71,,,,,
9090114,,,,,,,21,,,,,,,
9090154,,,,,,,12,,,,,,,
9090514,,,,,,,39,,,,,,,
9090720,,,,,,,,30,,,,,,
9090914,,,,,,,71,,,,,,,
9090974,,,,,71,,,,,,,,,
9091058,,,,,,,,71,,,,,,
9091634,,,,,,,,,71,,,,,
9091744,,,,,,,63,,,,,,,
9091810,,,,,,,,,71,,,,,
9091830,,,,,35,,,,,,,,,
9091896,,,,,,,,,70,,,,,
9092028,,,,,16,,13,,,,,,,44
9092188,,,,,,41,30,,,,,,,
9092394,,,,,,54,54,,,,,,,
9092482,,,,,,,69,,,,,,,
9092498,,,,,,,,,69,,,,,
9092820,,,,,,,,40,,,,,,
9092860,,,,,,,66,,,,,,,
9092892,,,,,,54,40,,,,,,,
9093268,,,,,35,,,,,,,,,
9093276,25,,,,,,,,,,,,,
9093326,12,,,,13,,11,,12,,,,,
9093474,,,,,,70,,70,,,,,,
9093530,,,,,,,70,,,,,,,
9093674,,,,,,,,,70,,,,,
9093740,,,,,,,32,,,,,,,
9093924,,,,,41,,,,,,,,,
9093954,,,,,,,12,,9,9,,,,
